"Coronavirus disease 2019 (COVID-19)
Situation Report – 80",,
"Data as received by WHO from national authorities by 10:00 CET, 9 April 2020",,
HIGHLIGHTS,,SITUATION IN NUMBERS
,,total (new) cases in last 24 hours
•,No new country/territory/area reported cases of COVID-19 in the past 24,
,hours.,Globally
,,1 436 198 confirmed (82 837)
,,85 521 deaths (6286)
•,The daily situation report will now report the COVID-19 transmission scenario,
,for each country using the definitions published in the updated global,European Region
,surveillance guidance published on 20 March (here). Transmission scenarios,759 661 confirmed (39 442)
,,61 516 deaths (3877)
,are self-reported by Member States to WHO. The determination of,
,transmission scenario is still pending for some Member States. The,Region of the Americas
,"transmission scenarios are: no confirmed cases, sporadic cases, clusters of",454 710 confirmed (37 294)
,"cases, and community transmission. For definitions and more details, see the",14 774 deaths (2177)
,footnote under Table 1 below.,Western Pacific Region
,,115 852 confirmed (1185)
•,"As millions of Christians, Jews and Muslims celebrate Easter, Passover and",3944 deaths (22)
,"Ramadan, WHO has released guidance for religious leaders and faith-based",Eastern Mediterranean Region
,communities in the context of COVID-19. This is available here. For more on,85 350 confirmed (3357)
,"this topic, see the ‘Subject in Focus’ below.",4459 deaths (145)
,,South-East Asia Region
•,Today marks 100 days since WHO was notified of the first cases of,11 576 confirmed (869)
,"“pneumonia with unknown cause” in China. In yesterday’s media briefing,",468 deaths (42)
,Director-General Dr Tedros recalled the work that WHO and its partners have,African Region
,been doing over this period and the continuing efforts to stop the pandemic in,8337 confirmed (690)
,,349 deaths (23)
,five key areas. Find more details here.,
,,WHO RISK ASSESSMENT
,,Global Level Very High
"Figure 1. Countries, territories or areas with reported confirmed cases of COVID-19, 9 April 2020",,

SUBJECT IN FOCUS: Having faith during COVID-19,
A sad reality of the COVID-19 pandemic is that many people have been infected in settings where they turn to for,
comfort at these difficult times. There have been outbreaks of COVID-19 among religious communities due to certain,
"religious practices. To help stop transmission in communities while allowing people options to worship, WHO’s",
Information Network for Epidemics (EPI-WIN) brings together members of diverse faith-based communities in virtual,
meetings and discussions. The EPI-WIN team and faith experts discuss the critical role of religious leaders and faith-,
based communities in saving lives and reducing illness during the COVID-19 pandemic and beyond.,
Faith-based communities play a substantial role in supporting local health systems; advocating for the rights of,
vulnerable populations; providing support and comfort to communities; and being a trusted source of information.,
"They are often integrated into broader communities through the services they provide, and in doing so they reach",
the most vulnerable groups with assistance and health information.,
"The EPI-WIN team and the faith community have co-developed practical guidance and recommendations, available",
"here, to support the special role of religious leaders, faith-based organizations, and faith-based communities in",
"COVID-19 education, preparedness, and response. This includes:",
•,"Sharing evidence-based information about COVID-19, preparedness, and response"
•,"Avoiding large group gatherings and conducting rituals and faith-related activities remotely/virtually, as required"
,and whenever possible
•,"Ensuring that any decision to convene group gatherings for worship, education, or social meetings is based on a"
,sound risk assessment and in line with guidance from national and local authorities
•,"Ensuring safe faith-based gatherings, ceremonies, and rituals when they do occur"
•,"Strengthening mental and spiritual health, well-being and resilience, through individual contact (while observing"
,appropriate physical distancing) and through social and other communications media
•,"Ensuring a human-rights-based approach to advocacy, messaging and service delivery"
•,"Addressing stigma, violence, and the incitement of hate"
•,"Promoting ecumenical and interfaith collaboration, and peaceful coexistence during the COVID-19 pandemic"
•,Ensuring that accurate information is shared with communities; and misinformation in addressed.
"EPI-WIN have also developed a mass gatherings risk assessment tool available here, and a decision tree available",
here.,

SURVEILLANCE,,,,,,
"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths. Data as of",,,,,,
*,,,,,,
9 April 2020,,,,,,
Reporting Country/,Total,Total,Total,Total,Transmission,Days since last
Territory/Area †,"confirmed
‡",confirmed,deaths,new,classification §,reported case
,cases,new cases,,deaths,,
Western Pacific Region,,,,,,
China,83249,92,3344,2,Cluster of cases,0
Republic of Korea,10423,39,204,4,Cluster of cases,0
Australia,6052,96,50,5,Cluster of cases,0
Japan,4768,511,85,4,Cluster of cases,0
Malaysia,4119,156,65,2,Cluster of cases,0
Philippines,3870,106,182,5,Cluster of cases,0
Singapore,1623,142,6,0,Cluster of cases,0
New Zealand,992,23,1,0,Sporadic Cases,0
Viet Nam,251,2,0,0,Cluster of cases,0
Brunei Darussalam,135,0,1,0,Sporadic Cases,4
Cambodia,117,2,0,0,Sporadic Cases,0
Mongolia,16,1,0,0,Sporadic Cases,0
Fiji,15,0,0,0,Sporadic Cases,1
"Lao People's
Democratic Republic",15,3,0,0,Sporadic Cases,0
Papua New Guinea,2,1,0,0,Sporadic Cases,0
Territories **,,,,,,
Guam,125,4,4,0,Cluster of cases,0
French Polynesia,51,4,0,0,Sporadic Cases,0
New Caledonia,18,0,0,0,Sporadic Cases,6
"Northern Mariana
Islands
(Commonwealth of
the)",11,3,2,0,Pending,0
European Region,,,,,,
Spain,146690,6180,14555,757,Pending,0
Italy,139422,3836,17669,540,Pending,0
Germany,108202,4974,2107,246,Pending,0
France,81095,3869,10853,540,Pending,0
The United Kingdom,60737,5491,7097,938,Pending,0
Turkey,38226,4117,812,87,"Community
Transmission",0
Belgium,23403,1209,2240,205,Pending,0
Switzerland,22710,546,705,64,"Community
Transmission",0
Netherlands,20549,969,2248,147,Pending,0
Portugal,13141,699,380,35,Pending,0
Austria,12969,329,273,30,Pending,0
Russian Federation,10131,2634,76,18,Cluster of cases,0
Israel,9404,0,71,0,Pending,1
Sweden,8419,726,687,96,Pending,0

Ireland,6224,515,235,25,Pending,0
Norway,6010,147,80,11,Pending,0
Denmark,5402,331,218,15,Pending,0
Czechia,5312,295,99,11,Pending,0
Poland,5205,357,159,30,Pending,0
Romania,4761,344,209,27,Pending,0
Luxembourg,3034,64,46,2,Pending,0
Serbia,2666,219,65,4,Pending,0
Finland,2487,179,40,6,Pending,0
Ukraine,1892,224,57,5,Cluster of cases,0
Greece,1884,52,83,2,Pending,0
Iceland,1616,30,6,0,Pending,0
Croatia,1343,61,19,1,Pending,0
Estonia,1185,36,24,3,Pending,0
Republic of Moldova,1174,118,28,6,Pending,0
Slovenia,1091,36,40,4,Pending,0
Belarus,1066,205,13,0,Cluster of cases,0
Hungary,980,85,66,8,Pending,0
Armenia,921,44,10,2,Cluster of cases,0
Lithuania,912,32,15,0,Pending,0
Azerbaijan,822,105,8,0,Cluster of cases,0
"Bosnia and
Herzegovina",816,35,35,3,"Community
Transmission",0
Kazakhstan,727,18,7,1,Pending,0
Slovakia,682,84,2,0,Pending,0
North Macedonia,617,18,30,3,Cluster of cases,0
Bulgaria,593,16,24,1,Pending,0
Latvia,577,29,2,0,Pending,0
Andorra,566,15,24,2,"Community
Transmission",0
Uzbekistan,555,21,3,0,Cluster of cases,0
Cyprus,526,32,14,0,Pending,0
Albania,409,9,22,0,Cluster of cases,0
San Marino,308,29,34,0,"Community
Transmission",0
Malta,299,6,1,1,Pending,0
Kyrgyzstan,280,10,4,0,Pending,0
Montenegro,248,0,2,0,Cluster of cases,1
Georgia,214,6,3,0,Cluster of cases,0
Liechtenstein,79,1,1,0,Pending,0
