"Coronavirus disease 2019 (COVID-19)
Situation Report – 95",,
"Data as received by WHO from national authorities by 10:00 CEST, 24 April 2020",,
"HIGHLIGHTS
• WHO has published an interim guidance ‘COVID-19 and Food Safety: Guidance",,"SITUATION IN NUMBERS
total (new cases in last 24 hours)
Globally"
,for competent authorities responsible for national food safety control systems’.,2 626 321 confirmed (81 529)
,,181 938 deaths (6260)
,The guidance document provides advice and recommendations for national,
,food safety authorities to optimize food control functions and prioritize critical,European Region
,,1 284 216 confirmed (32 758)
,services that preserve the integrity of food safety systems.,116 523 deaths (3187)
•,"WHO has published an interim guidance ‘Water, sanitation, hygiene, and waste",Region of the Americas
,management for the COVID-19 virus’. This interim guidance is the second edition,995 510 confirmed (38 108)
,and supplements existing infection prevention and control documents by,50 583 deaths (2787)
,summarizing the latest evidence on COVID-19 in water supplies and sanitation.,Eastern Mediterranean Region
,,149 295 confirmed (4845)
,"It highlights WHO guidance on water, sanitation, hand hygiene and health care",6608 deaths (139)
,waste which is relevant for viruses (including coronaviruses).,
,,Western Pacific Region
,,139 782 confirmed (1880)
,,5869 deaths (51)
•,WHO’s Health Security Learning Platform offers a number of online courses to,
,help enhance knowledge on specific issues related to the implementation of the,South-East Asia Region
,"International Health Regulations (2005). A new course, “Operational",38 572 confirmed (2533)
,,1554 deaths (56)
,"considerations for managing COVID-19 cases/outbreak in aviation”, is available",
,"and is the topic for today’s ‘Subject in Focus’, below.",African Region
,,18 234 confirmed (1405)
,,788 deaths (40)
,,WHO RISK ASSESSMENT
,,Global Level Very High
"Figure 1. Countries, territories or areas with reported confirmed cases of COVID-19, 24 April 2020",,

SUBJECT IN FOCUS: New online course released on the management of COVID-19 in,
aviation,
"A new, interactive e-learning course titled “Operational considerations for managing COVID-19 cases/outbreak in",
aviation” has been developed based on the guidance document of the same name. It can be downloaded on,
"personal computers and mobile phones and complements the COVID-19 at Points of Entry course ""Management of",
"ill travelers at points of entry in the context of the COVID-19 outbreak"". It is intended for a range of audiences,",
including:,
•,National International Health Regulation (IHR) focal points;
•,Airport health authorities;
•,"Local, provincial and national health surveillance and response systems;"
•,Civil aviation authorities;
•,Airport operators;
•,Aircraft operators;
•,Airports;
•,Airlines.
The course is easy to navigate and takes approximately one hour to complete. It is organized systematically with,
"clearly identified chapters that highlight the main concepts and case definitions, management of suspected cases at",
"airports and on-board aircraft, cleaning and disinfection, and other key topics.",
There are six scenarios dispersed throughout the course that challenge the learner to respond appropriately to,
realistic situations. The course ends with a 15-question quiz that assesses the learner’s comprehension of the,
material and provides a review of key points.,

SURVEILLANCE,,,,,,
"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths. Data as of",,,,,,
24 April 2020 *,,,,,,
Reporting Country/,Total,Total,Total,Total,Transmission,Days since last
Territory/Area †,"confirmed
‡",confirmed,deaths,new,classification §,reported case
,cases,new cases,,deaths,,
Western Pacific Region,,,,,,
China,84311,9,4642,0,Clusters of cases,0
Japan,12388,469,317,30,Clusters of cases,0
Singapore,11178,1037,12,0,Clusters of cases,0
Republic of Korea,10708,6,240,0,Clusters of cases,0
Philippines,6981,271,462,16,Clusters of cases,0
Australia,6667,13,76,2,Clusters of cases,0
Malaysia,5603,71,95,2,Clusters of cases,0
New Zealand,1114,2,17,1,Clusters of cases,0
Viet Nam,268,0,0,0,Clusters of cases,7
Brunei Darussalam,138,0,1,0,Sporadic cases,4
Cambodia,122,0,0,0,Sporadic cases,12
Mongolia,35,0,0,0,Sporadic cases,1
"Lao People's
Democratic Republic",19,0,0,0,Sporadic cases,11
Fiji,18,0,0,0,Sporadic cases,3
Papua New Guinea,8,0,0,0,Sporadic cases,1
Territories **,,,,,,
Guam,135,2,5,0,Clusters of cases,0
French Polynesia,57,0,0,0,Sporadic cases,2
New Caledonia,18,0,0,0,Sporadic cases,21
"Northern Mariana
Islands
(Commonwealth of
the)",14,0,2,0,Pending,6
European Region,,,,,,
Spain,213024,4635,22157,440,Pending,0
Italy,189973,2646,25549,464,"Community
transmission",0
Germany,150383,2337,5321,227,"Community
transmission",0
The United Kingdom,138082,4583,18738,638,"Community
transmission",0
France,119583,1622,21823,516,"Community
transmission",0
Turkey,101790,3116,2491,115,"Community
transmission",0
Russian Federation,68622,5849,615,60,Clusters of cases,0
Belgium,42797,908,6490,228,"Community
transmission",0
Netherlands,35729,887,4177,123,"Community
transmission",0

Switzerland,28414,228,1267,51,"Community
transmission",0
Portugal,22353,371,820,35,Pending,0
Ireland,17607,936,794,25,Pending,0
Sweden,16755,751,2021,84,"Community
transmission",0
Austria,14985,61,508,14,Pending,0
Israel,14803,305,192,3,Pending,0
Poland,10511,342,454,28,Pending,0
Romania,10096,386,527,19,"Community
transmission",0
Denmark,8073,161,394,10,Pending,0
Belarus,8022,741,60,0,Clusters of cases,0
Ukraine,7647,477,193,6,"Community
transmission",0
Norway,7345,95,180,11,Pending,0
Serbia,7276,162,139,5,Pending,0
Czechia,7188,52,213,3,"Community
transmission",0
Finland,4284,155,172,23,Pending,0
Luxembourg,3665,11,83,3,Pending,0
Republic of Moldova,2926,148,80,4,Pending,0
