"Coronavirus disease 2019 (COVID-19)
Situation Report – 83",,,,
"Data as received by WHO from national authorities by 10:00 CET, 12 April 2020",,,,
HIGHLIGHTS,,,,SITUATION IN NUMBERS
,,,,total (new cases in last 24 hours)
•,No new country/territory/area reported cases of COVID-19 in the past 24,,,
,hours.,,,Globally
,,,,1 696 588 confirmed (85 679)
,,,,105 952 deaths (6262)
•,The total global deaths from COVID-19 has surpassed 100 000.,,,
,,,,European Region
•,WHO has published a document ‘Target Product Profiles,for,COVID-19,880 106 confirmed (40 849)
,Vaccines’. The document describes the preferred and minimally acceptable,,,74 237 deaths (3672)
,profiles for human vaccines for long term protection of persons at high risk of,,,Region of the Americas
,"COVID-19 infection, such as healthcare workers; and for reactive use in",,,573 940 confirmed (37 276)
,"outbreak settings. For more details, please see here.",,,21 531 deaths (2237)
,,,,Western Pacific Region
,,,,120 116 confirmed (1567)
,,,,4058 deaths (41)
,,,,Eastern Mediterranean Region
,,,,95 945 confirmed (3719)
,,,,4943 deaths (172)
,,,,South-East Asia Region
,,,,16 041 confirmed (1880)
,,,,728 deaths (111)
,,,,African Region
,,,,9728 confirmed (388)
,,,,444 deaths (29)
,,,,WHO RISK ASSESSMENT
,,,,Global Level Very High
"Figure 1. Countries, territories or areas with reported confirmed cases of COVID-19, 12 April 2020",,,,

SURVEILLANCE,,,,,,
"Table 1. Countries, territories or areas with reported laboratory-confirmed COVID-19 cases and deaths. Data as of",,,,,,
*,,,,,,
12 April 2020,,,,,,
Reporting Country/,Total,Total,Total,Total,Transmission,Days since last
Territory/Area †,"confirmed
‡",confirmed,deaths,new,classification §,reported case
,cases,new cases,,deaths,,
Western Pacific Region,,,,,,
China,83482,113,3349,0,Clusters of cases,0
Republic of Korea,10512,32,214,3,Clusters of cases,0
Japan,6748,743,98,4,Clusters of cases,0
Australia,6289,51,57,3,Clusters of cases,0
Malaysia,4530,184,73,3,Clusters of cases,0
Philippines,4428,233,247,26,Clusters of cases,0
Singapore,2299,191,8,1,Clusters of cases,0
New Zealand,1049,14,4,0,Sporadic Cases,0
Viet Nam,258,1,0,0,Clusters of cases,0
Brunei Darussalam,136,0,1,0,Sporadic Cases,1
Cambodia,122,2,0,0,Sporadic Cases,0
Fiji,16,0,0,0,Sporadic Cases,1
"Lao People's
Democratic Republic",16,0,0,0,Sporadic Cases,1
Mongolia,16,0,0,0,Sporadic Cases,3
Papua New Guinea,2,0,0,0,Sporadic Cases,3
Territories **,,,,,,
Guam,133,3,5,1,Clusters of cases,0
French Polynesia,51,0,0,0,Sporadic Cases,3
New Caledonia,18,0,0,0,Sporadic Cases,9
"Northern Mariana
Islands
(Commonwealth of
the)",11,0,2,0,Pending,3
European Region,,,,,,
Spain,161852,4830,16353,510,Pending,0
Italy,152271,4694,19470,619,Pending,0
Germany,120479,2821,2673,129,Pending,0
France,92787,3104,13814,635,Pending,0
The United Kingdom,78995,8719,9875,917,Pending,0
Turkey,52167,5138,1101,95,"Community
Transmission",0
Belgium,28018,1351,3346,327,Pending,0
Switzerland,24820,592,831,26,"Community
Transmission",0
Netherlands,24413,1316,2643,132,Pending,0
Portugal,15987,515,470,35,Pending,0
Russian Federation,15770,2186,130,24,Clusters of cases,0
Austria,13807,247,337,18,Pending,0
Israel,10525,430,96,4,Pending,0
Sweden,10151,466,887,17,Pending,0

Ireland,8928,839,320,33,Pending,0
Poland,6356,401,208,27,Pending,0
Norway,6320,76,98,6,Pending,0
Denmark,5996,177,260,13,Pending,0
Romania,5990,523,282,25,Pending,0
Czechia,5902,170,129,10,Pending,0
Serbia,3380,275,74,3,Pending,0
Luxembourg,3270,47,62,8,Pending,0
Finland,2905,136,49,1,Pending,0
Ukraine,2777,266,83,10,Clusters of cases,0
Belarus,2226,245,23,4,Clusters of cases,0
Greece,2081,70,93,3,Pending,0
Iceland,1689,14,8,1,Pending,0
Republic of Moldova,1560,122,30,1,Pending,0
Croatia,1534,39,21,0,Pending,0
Hungary,1410,100,99,14,Pending,0
